block,layer,position,prompt,rank_intermediate,rank_answer
A,3,8,What is the currency of the rival of the ally of Shipel?,4262,27226
A,3,9,What is the currency of the rival of the ally of Shipel?,19267,57794
A,3,10,What is the currency of the rival of the ally of Shipel?,15404,44605
A,3,11,What is the currency of the rival of the ally of Shipel?,95122,130607
A,3,12,What is the currency of the rival of the ally of Shipel?,62564,57708
A,3,13,What is the currency of the rival of the ally of Shipel?,65142,75201
A,4,8,What is the currency of the rival of the ally of Shipel?,8887,32282
A,4,9,What is the currency of the rival of the ally of Shipel?,26455,53416
A,4,10,What is the currency of the rival of the ally of Shipel?,18509,31586
A,4,11,What is the currency of the rival of the ally of Shipel?,90938,121858
A,4,12,What is the currency of the rival of the ally of Shipel?,51765,26919
A,4,13,What is the currency of the rival of the ally of Shipel?,85358,75118
A,5,8,What is the currency of the rival of the ally of Shipel?,6670,34425
A,5,9,What is the currency of the rival of the ally of Shipel?,35883,100858
A,5,10,What is the currency of the rival of the ally of Shipel?,12332,53522
A,5,11,What is the currency of the rival of the ally of Shipel?,117879,141980
A,5,12,What is the currency of the rival of the ally of Shipel?,102160,81690
A,5,13,What is the currency of the rival of the ally of Shipel?,108651,110908
A,6,8,What is the currency of the rival of the ally of Shipel?,8475,38096
A,6,9,What is the currency of the rival of the ally of Shipel?,28077,69511
A,6,10,What is the currency of the rival of the ally of Shipel?,14048,35263
A,6,11,What is the currency of the rival of the ally of Shipel?,93084,131531
A,6,12,What is the currency of the rival of the ally of Shipel?,73168,68328
A,6,13,What is the currency of the rival of the ally of Shipel?,74345,78577
A,7,8,What is the currency of the rival of the ally of Shipel?,8080,42376
A,7,9,What is the currency of the rival of the ally of Shipel?,25286,71995
A,7,10,What is the currency of the rival of the ally of Shipel?,12910,37966
A,7,11,What is the currency of the rival of the ally of Shipel?,85269,138587
A,7,12,What is the currency of the rival of the ally of Shipel?,48581,84660
A,7,13,What is the currency of the rival of the ally of Shipel?,71402,90662
A,8,8,What is the currency of the rival of the ally of Shipel?,7634,33969
A,8,9,What is the currency of the rival of the ally of Shipel?,21079,81666
A,8,10,What is the currency of the rival of the ally of Shipel?,9088,37532
A,8,11,What is the currency of the rival of the ally of Shipel?,83685,133861
A,8,12,What is the currency of the rival of the ally of Shipel?,61656,104629
A,8,13,What is the currency of the rival of the ally of Shipel?,70313,100161
A,9,8,What is the currency of the rival of the ally of Shipel?,9924,30567
A,9,9,What is the currency of the rival of the ally of Shipel?,16460,42313
A,9,10,What is the currency of the rival of the ally of Shipel?,6868,29541
A,9,11,What is the currency of the rival of the ally of Shipel?,89440,127155
A,9,12,What is the currency of the rival of the ally of Shipel?,84371,109469
A,9,13,What is the currency of the rival of the ally of Shipel?,120686,101342
A,10,8,What is the currency of the rival of the ally of Shipel?,16347,39035
A,10,9,What is the currency of the rival of the ally of Shipel?,17616,44755
A,10,10,What is the currency of the rival of the ally of Shipel?,8956,33686
A,10,11,What is the currency of the rival of the ally of Shipel?,110837,143386
A,10,12,What is the currency of the rival of the ally of Shipel?,119992,140345
A,10,13,What is the currency of the rival of the ally of Shipel?,135519,92320
A,11,8,What is the currency of the rival of the ally of Shipel?,16324,30187
A,11,9,What is the currency of the rival of the ally of Shipel?,15261,37232
A,11,10,What is the currency of the rival of the ally of Shipel?,9357,25411
A,11,11,What is the currency of the rival of the ally of Shipel?,102470,141772
A,11,12,What is the currency of the rival of the ally of Shipel?,107930,133843
A,11,13,What is the currency of the rival of the ally of Shipel?,134850,99731
A,12,8,What is the currency of the rival of the ally of Shipel?,4307,19947
A,12,9,What is the currency of the rival of the ally of Shipel?,4103,26883
A,12,10,What is the currency of the rival of the ally of Shipel?,2798,15505
A,12,11,What is the currency of the rival of the ally of Shipel?,82124,139117
A,12,12,What is the currency of the rival of the ally of Shipel?,63250,119383
A,12,13,What is the currency of the rival of the ally of Shipel?,109891,95947
A,13,8,What is the currency of the rival of the ally of Shipel?,2944,15363
A,13,9,What is the currency of the rival of the ally of Shipel?,4614,16676
A,13,10,What is the currency of the rival of the ally of Shipel?,2622,14166
A,13,11,What is the currency of the rival of the ally of Shipel?,77139,135625
A,13,12,What is the currency of the rival of the ally of Shipel?,60458,101680
A,13,13,What is the currency of the rival of the ally of Shipel?,130815,108469
A,14,8,What is the currency of the rival of the ally of Shipel?,3758,22857
A,14,9,What is the currency of the rival of the ally of Shipel?,5723,25566
A,14,10,What is the currency of the rival of the ally of Shipel?,2657,27239
A,14,11,What is the currency of the rival of the ally of Shipel?,66138,140191
A,14,12,What is the currency of the rival of the ally of Shipel?,58566,100519
A,14,13,What is the currency of the rival of the ally of Shipel?,133917,130662
A,15,8,What is the currency of the rival of the ally of Shipel?,626,14977
A,15,9,What is the currency of the rival of the ally of Shipel?,4040,32424
A,15,10,What is the currency of the rival of the ally of Shipel?,750,27067
A,15,11,What is the currency of the rival of the ally of Shipel?,49990,139026
A,15,12,What is the currency of the rival of the ally of Shipel?,54022,125566
A,15,13,What is the currency of the rival of the ally of Shipel?,114709,126309
A,16,8,What is the currency of the rival of the ally of Shipel?,4796,9888
A,16,9,What is the currency of the rival of the ally of Shipel?,15602,56238
A,16,10,What is the currency of the rival of the ally of Shipel?,1797,41846
A,16,11,What is the currency of the rival of the ally of Shipel?,96055,149844
A,16,12,What is the currency of the rival of the ally of Shipel?,111881,129342
A,16,13,What is the currency of the rival of the ally of Shipel?,127017,135445
A,17,8,What is the currency of the rival of the ally of Shipel?,7744,2696
A,17,9,What is the currency of the rival of the ally of Shipel?,25149,48936
A,17,10,What is the currency of the rival of the ally of Shipel?,1153,16864
A,17,11,What is the currency of the rival of the ally of Shipel?,67330,144425
A,17,12,What is the currency of the rival of the ally of Shipel?,94170,127787
A,17,13,What is the currency of the rival of the ally of Shipel?,132875,132643
A,18,8,What is the currency of the rival of the ally of Shipel?,4004,1739
A,18,9,What is the currency of the rival of the ally of Shipel?,10586,13718
A,18,10,What is the currency of the rival of the ally of Shipel?,235,3444
A,18,11,What is the currency of the rival of the ally of Shipel?,67890,136983
A,18,12,What is the currency of the rival of the ally of Shipel?,73966,91641
A,18,13,What is the currency of the rival of the ally of Shipel?,132344,124911
A,19,8,What is the currency of the rival of the ally of Shipel?,2426,1684
A,19,9,What is the currency of the rival of the ally of Shipel?,16571,15517
A,19,10,What is the currency of the rival of the ally of Shipel?,122,1299
A,19,11,What is the currency of the rival of the ally of Shipel?,25075,73427
A,19,12,What is the currency of the rival of the ally of Shipel?,111382,128779
A,19,13,What is the currency of the rival of the ally of Shipel?,138063,120462
A,20,8,What is the currency of the rival of the ally of Shipel?,3274,569
A,20,9,What is the currency of the rival of the ally of Shipel?,52163,45953
A,20,10,What is the currency of the rival of the ally of Shipel?,49,309
A,20,11,What is the currency of the rival of the ally of Shipel?,20071,63996
A,20,12,What is the currency of the rival of the ally of Shipel?,89283,86985
A,20,13,What is the currency of the rival of the ally of Shipel?,141683,127171
A,21,8,What is the currency of the rival of the ally of Shipel?,2501,963
A,21,9,What is the currency of the rival of the ally of Shipel?,80873,57621
A,21,10,What is the currency of the rival of the ally of Shipel?,73,250
A,21,11,What is the currency of the rival of the ally of Shipel?,51389,100963
A,21,12,What is the currency of the rival of the ally of Shipel?,117041,97266
A,21,13,What is the currency of the rival of the ally of Shipel?,145831,132046
A,22,8,What is the currency of the rival of the ally of Shipel?,4134,2887
A,22,9,What is the currency of the rival of the ally of Shipel?,98609,38470
A,22,10,What is the currency of the rival of the ally of Shipel?,16,184
A,22,11,What is the currency of the rival of the ally of Shipel?,79866,76617
A,22,12,What is the currency of the rival of the ally of Shipel?,121290,51759
A,22,13,What is the currency of the rival of the ally of Shipel?,144942,132361
A,23,8,What is the currency of the rival of the ally of Shipel?,6941,2471
A,23,9,What is the currency of the rival of the ally of Shipel?,81250,19747
A,23,10,What is the currency of the rival of the ally of Shipel?,12,232
A,23,11,What is the currency of the rival of the ally of Shipel?,45387,23908
A,23,12,What is the currency of the rival of the ally of Shipel?,76636,38041
A,23,13,What is the currency of the rival of the ally of Shipel?,141787,134130
A,24,8,What is the currency of the rival of the ally of Shipel?,4596,4283
A,24,9,What is the currency of the rival of the ally of Shipel?,78579,45732
A,24,10,What is the currency of the rival of the ally of Shipel?,5,198
A,24,11,What is the currency of the rival of the ally of Shipel?,41384,47912
A,24,12,What is the currency of the rival of the ally of Shipel?,31849,112185
A,24,13,What is the currency of the rival of the ally of Shipel?,124139,128046
A,25,8,What is the currency of the rival of the ally of Shipel?,5425,6632
A,25,9,What is the currency of the rival of the ally of Shipel?,51413,12066
A,25,10,What is the currency of the rival of the ally of Shipel?,1,300
A,25,11,What is the currency of the rival of the ally of Shipel?,54458,72094
A,25,12,What is the currency of the rival of the ally of Shipel?,23097,105271
A,25,13,What is the currency of the rival of the ally of Shipel?,121767,134824
A,26,8,What is the currency of the rival of the ally of Shipel?,2020,15389
A,26,9,What is the currency of the rival of the ally of Shipel?,17925,17583
A,26,10,What is the currency of the rival of the ally of Shipel?,1,412
A,26,11,What is the currency of the rival of the ally of Shipel?,17660,59615
A,26,12,What is the currency of the rival of the ally of Shipel?,5772,120135
A,26,13,What is the currency of the rival of the ally of Shipel?,120599,137507
C,0,10,What is the currency of the ally of the ally of Zanhanve?,5232,2481
