block,layer,position,prompt,rank_intermediate,rank_answer
ic,22,100,The capital of Yeldun is Loduntha. The language of Ramin is ,81484,122878
ic,22,101,The capital of Yeldun is Loduntha. The language of Ramin is ,4,2168
ic,22,102,The capital of Yeldun is Loduntha. The language of Ramin is ,76641,111604
ic,22,103,The capital of Yeldun is Loduntha. The language of Ramin is ,96511,145917
ic,22,104,The capital of Yeldun is Loduntha. The language of Ramin is ,92350,135561
ic,22,105,The capital of Yeldun is Loduntha. The language of Ramin is ,23049,20822
ic,23,100,The capital of Yeldun is Loduntha. The language of Ramin is ,30862,118494
ic,23,101,The capital of Yeldun is Loduntha. The language of Ramin is ,3,2705
ic,23,102,The capital of Yeldun is Loduntha. The language of Ramin is ,58214,86402
ic,23,103,The capital of Yeldun is Loduntha. The language of Ramin is ,67309,142076
ic,23,104,The capital of Yeldun is Loduntha. The language of Ramin is ,49453,136352
ic,23,105,The capital of Yeldun is Loduntha. The language of Ramin is ,14631,35588
ic,24,100,The capital of Yeldun is Loduntha. The language of Ramin is ,1662,33526
ic,24,101,The capital of Yeldun is Loduntha. The language of Ramin is ,2,330
ic,24,102,The capital of Yeldun is Loduntha. The language of Ramin is ,37107,116913
ic,24,103,The capital of Yeldun is Loduntha. The language of Ramin is ,18915,143278
ic,24,104,The capital of Yeldun is Loduntha. The language of Ramin is ,4544,115613
ic,24,105,The capital of Yeldun is Loduntha. The language of Ramin is ,4171,7222
ic,25,100,The capital of Yeldun is Loduntha. The language of Ramin is ,109,1929
ic,25,101,The capital of Yeldun is Loduntha. The language of Ramin is ,1,9
ic,25,102,The capital of Yeldun is Loduntha. The language of Ramin is ,21016,108672
ic,25,103,The capital of Yeldun is Loduntha. The language of Ramin is ,6790,138602
ic,25,104,The capital of Yeldun is Loduntha. The language of Ramin is ,523,47020
ic,25,105,The capital of Yeldun is Loduntha. The language of Ramin is ,398,776
ic,26,100,The capital of Yeldun is Loduntha. The language of Ramin is ,53,832
ic,26,101,The capital of Yeldun is Loduntha. The language of Ramin is ,1,14
ic,26,102,The capital of Yeldun is Loduntha. The language of Ramin is ,5821,64940
ic,26,103,The capital of Yeldun is Loduntha. The language of Ramin is ,1155,86983
ic,26,104,The capital of Yeldun is Loduntha. The language of Ramin is ,243,19751
ic,26,105,The capital of Yeldun is Loduntha. The language of Ramin is ,86,297
ic,0,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10879,16361
ic,0,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,113458,67772
ic,0,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7584,10744
ic,0,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,15981,9937
ic,0,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,37388,32938
ic,0,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,26632,31730
ic,1,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7663,18710
ic,1,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,65188,19591
ic,1,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,8238,14327
ic,1,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,20317,18233
ic,1,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,36442,23753
ic,1,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,32384,43765
ic,2,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,5486,21102
ic,2,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,124465,110494
ic,2,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,6192,13198
ic,2,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,29088,47952
ic,2,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,47585,42894
ic,2,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,82032,113094
ic,3,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3049,8228
ic,3,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,37597,18145
ic,3,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1193,2052
ic,3,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7691,12367
ic,3,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,13574,10119
ic,3,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,23465,42007
ic,4,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,12647,32879
ic,4,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,92563,76673
ic,4,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3901,11014
ic,4,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,61576,85290
ic,4,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,39723,54901
ic,4,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,107428,128704
ic,5,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3707,10117
ic,5,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,55979,33534
ic,5,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2935,4137
ic,5,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,29085,41005
ic,5,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,14914,28067
ic,5,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,42240,89675
ic,6,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,14195,43131
ic,6,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,54870,31542
ic,6,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4326,6585
ic,6,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,37099,49359
ic,6,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,52657,66408
ic,6,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11731,42465
ic,7,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10045,25689
ic,7,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,42813,26871
ic,7,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1996,3669
ic,7,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,27680,33532
ic,7,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,23438,29837
ic,7,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11396,39349
ic,8,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,18184,26605
ic,8,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,69217,41783
ic,8,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,29570,43516
ic,8,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,62566,80472
ic,8,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,37198,43091
ic,8,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,39470,89656
ic,9,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7475,21904
ic,9,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,31253,19415
ic,9,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,6648,20061
ic,9,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,49217,52005
ic,9,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9718,10886
ic,9,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,24710,62028
ic,10,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9180,31926
ic,10,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,22895,16831
ic,10,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1259,8131
ic,10,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,88255,93627
ic,10,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,20406,24929
ic,10,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,69691,121952
ic,11,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4723,12614
ic,11,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,17922,12953
ic,11,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,840,4559
ic,11,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,43945,61818
ic,11,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10220,18758
ic,11,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,48553,116276
ic,12,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,5289,13855
ic,12,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,8270,5698
ic,12,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,703,3400
ic,12,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,17234,30443
ic,12,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3187,10669
ic,12,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,39187,88653
ic,13,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,6697,12324
ic,13,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4861,2660
ic,13,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,819,3195
ic,13,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10730,21489
ic,13,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4919,18117
ic,13,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,32298,45464
ic,14,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11728,15852
ic,14,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10212,4001
ic,14,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2657,5275
ic,14,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,44203,65675
ic,14,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,12877,32534
ic,14,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,59341,59495
ic,15,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11285,14143
ic,15,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,8797,3650
ic,15,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1534,3940
ic,15,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,64076,83299
ic,15,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,14244,41168
ic,15,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,83825,86904
ic,16,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,8402,20310
ic,16,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,44549,28259
ic,16,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3777,9984
ic,16,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,66405,94356
ic,16,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,16589,44805
ic,16,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,106254,130137
ic,17,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,39509,55927
ic,17,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,77261,60484
ic,17,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11674,19976
ic,17,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,113003,123931
ic,17,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,115128,132334
ic,17,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,137239,132063
ic,18,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,86905,86602
ic,18,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,61843,49886
ic,18,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,16002,18188
ic,18,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,111960,120107
ic,18,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,137968,133693
ic,18,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,143291,134124
ic,19,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,117937,93178
ic,19,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,45453,30870
ic,19,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,5564,9807
ic,19,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,112469,126822
ic,19,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,145738,136139
ic,19,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,116465,119154
ic,20,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,64512,64508
ic,20,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,129638,120668
ic,20,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3081,10056
ic,20,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,102689,115368
ic,20,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,141957,136668
ic,20,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,117514,138463
ic,21,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,25925,28648
ic,21,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,92812,57427
ic,21,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,21,461
ic,21,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,95216,93703
ic,21,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,127309,120845
ic,21,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,69462,100137
ic,22,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7950,6855
ic,22,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,34736,18906
ic,22,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,6,110
ic,22,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,94372,74071
ic,22,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,64904,67372
ic,22,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,24199,33577
ic,23,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9769,7156
ic,23,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,18965,7693
ic,23,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,5,149
ic,23,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,70589,37017
ic,23,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,42686,32245
ic,23,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,23104,20142
ic,24,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,307,357
ic,24,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,213,233
ic,24,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1,46
ic,24,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,18114,15666
ic,24,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,910,2656
ic,24,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,512,4080
ic,25,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,115,86
ic,25,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,90,108
ic,25,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2,10
ic,25,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7968,5074
ic,25,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,287,490
ic,25,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,76,619
ic,26,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,35,47
ic,26,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,16,46
ic,26,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,0,7
ic,26,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3005,1171
ic,26,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,148,222
